sk_day_no,day,sk_day_no,fdow,sk_fdow_no,ldow,sk_ldow_no,lyr_ldow,sk_lyr_ldow_no,ssn_start_ldow,sk_ssn_start_ldow_no,log_yr_start_ldow,sk_log_yr_start_ldow_no,fin_yr_start_ldow,sk_fin_yr_start_ldow_no,lyr_ssn_start_ldow,sk_lyr_ssn_start_ldow_no,lyr_log_yr_start_ldow,sk_lyr_log_yr_start_ldow_no,lyr_fin_yr_start_ldow,sk_lyr_fin_yr_start_ldow_no,fdom,sk_fdom_no,plan_fdom,sk_plan_fdom_no,julian_ldom,sk_julian_ldom_no,ldom,sk_ldom_no,plan_ldom,sk_plan_ldom_no,lyr_ldom,sk_lyr_ldom_no,fin_wk,julian_wk,log_wk,plan_wk,fin_mnth,log_mnth,plan_mnth,fin_yr,log_yr,plan_yr,log_yr_desc,fin_no_wk_mnth,log_no_wk_mnth,plan_no_wk_mnth,fin_mnth_wk_no,log_mnth_wk_no,plan_mnth_wk_no,quarter,quarter_desc,first_day_of_season_ind,first_day_of_season_desc,ssn_start_ldow_ind,ssn_start_ldow_desc,yr_start_ldow_ind,yr_start_ldow_desc,season_code,season_desc,fin_quarter_code,fin_quarter_desc,fin_season_code,fin_season_desc,fin_yr_code,fin_yr_desc,lyr_plan_wk_code,lyr_plan_wk_desc,plan_quarter_code,plan_quarter_desc,plan_wk_code,plan_wk_desc,plan_yr_code,plan_yr_desc,plan_mnth_code,plan_mnth_desc,julian_mnth,julian_yr,julian_no_wk_mnth,julian_mnth_wk_no
20130828,28/08/2013,20130828,25/08/2013,20130825,31/08/2013,20130831,01/09/2012,20120901,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,28/07/2013,20130728,28/07/2013,20130728,31/08/2013,20130831,31/08/2013,20130831,31/08/2013,20130831,29/09/2012,20120929,9,35,9,9,2,8,2,2014,2014,2014,Year 14,5,5,5,5,5,5,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK09,Y13WK09: 26-Aug-2012 - 01-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK09,Year 14 Week 09,Y14,Year 14,13-Aug,13-Aug,8,2013,4,5
20130829,29/08/2013,20130829,25/08/2013,20130825,31/08/2013,20130831,01/09/2012,20120901,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,28/07/2013,20130728,28/07/2013,20130728,31/08/2013,20130831,31/08/2013,20130831,31/08/2013,20130831,29/09/2012,20120929,9,35,9,9,2,8,2,2014,2014,2014,Year 14,5,5,5,5,5,5,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK09,Y13WK09: 26-Aug-2012 - 01-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK09,Year 14 Week 09,Y14,Year 14,13-Aug,13-Aug,8,2013,5,5
20130830,30/08/2013,20130830,25/08/2013,20130825,31/08/2013,20130831,01/09/2012,20120901,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,28/07/2013,20130728,28/07/2013,20130728,31/08/2013,20130831,31/08/2013,20130831,31/08/2013,20130831,29/09/2012,20120929,9,35,9,9,2,8,2,2014,2014,2014,Year 14,5,5,5,5,5,5,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK09,Y13WK09: 26-Aug-2012 - 01-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK09,Year 14 Week 09,Y14,Year 14,13-Aug,13-Aug,8,2013,5,5
20130831,31/08/2013,20130831,25/08/2013,20130825,31/08/2013,20130831,01/09/2012,20120901,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,28/07/2013,20130728,28/07/2013,20130728,31/08/2013,20130831,31/08/2013,20130831,31/08/2013,20130831,29/09/2012,20120929,9,35,9,9,2,8,2,2014,2014,2014,Year 14,5,5,5,5,5,5,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK09,Y13WK09: 26-Aug-2012 - 01-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK09,Year 14 Week 09,Y14,Year 14,13-Aug,13-Aug,8,2013,5,5
20130901,01/09/2013,20130901,01/09/2013,20130901,07/09/2013,20130907,08/09/2012,20120908,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,10,35,10,10,3,9,3,2014,2014,2014,Year 14,1,1,1,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK10,Y13WK10: 02-Sep-2012 - 08-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK10,Year 14 Week 10,Y14,Year 14,13-Sep,13-Sep,9,2013,1,5
20130902,02/09/2013,20130902,01/09/2013,20130901,07/09/2013,20130907,08/09/2012,20120908,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,10,35,10,10,3,9,3,2014,2014,2014,Year 14,1,1,1,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK10,Y13WK10: 02-Sep-2012 - 08-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK10,Year 14 Week 10,Y14,Year 14,13-Sep,13-Sep,9,2013,1,5
20130903,03/09/2013,20130903,01/09/2013,20130901,07/09/2013,20130907,08/09/2012,20120908,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,10,36,10,10,3,9,3,2014,2014,2014,Year 14,1,1,1,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK10,Y13WK10: 02-Sep-2012 - 08-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK10,Year 14 Week 10,Y14,Year 14,13-Sep,13-Sep,9,2013,1,5
20130904,04/09/2013,20130904,01/09/2013,20130901,07/09/2013,20130907,08/09/2012,20120908,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,10,36,10,10,3,9,3,2014,2014,2014,Year 14,1,1,1,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK10,Y13WK10: 02-Sep-2012 - 08-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK10,Year 14 Week 10,Y14,Year 14,13-Sep,13-Sep,9,2013,1,5
20130905,05/09/2013,20130905,01/09/2013,20130901,07/09/2013,20130907,08/09/2012,20120908,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,10,36,10,10,3,9,3,2014,2014,2014,Year 14,1,1,1,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK10,Y13WK10: 02-Sep-2012 - 08-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK10,Year 14 Week 10,Y14,Year 14,13-Sep,13-Sep,9,2013,1,5
20130906,06/09/2013,20130906,01/09/2013,20130901,07/09/2013,20130907,08/09/2012,20120908,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,10,36,10,10,3,9,3,2014,2014,2014,Year 14,1,1,1,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK10,Y13WK10: 02-Sep-2012 - 08-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK10,Year 14 Week 10,Y14,Year 14,13-Sep,13-Sep,9,2013,1,5
20130907,07/09/2013,20130907,01/09/2013,20130901,07/09/2013,20130907,08/09/2012,20120908,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,10,36,10,10,3,9,3,2014,2014,2014,Year 14,1,1,1,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK10,Y13WK10: 02-Sep-2012 - 08-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK10,Year 14 Week 10,Y14,Year 14,13-Sep,13-Sep,9,2013,1,5
20130908,08/09/2013,20130908,08/09/2013,20130908,14/09/2013,20130914,15/09/2012,20120915,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,11,36,11,11,3,9,3,2014,2014,2014,Year 14,2,2,2,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK11,Y13WK11: 09-Sep-2012 - 15-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK11,Year 14 Week 11,Y14,Year 14,13-Sep,13-Sep,9,2013,2,5
20130909,09/09/2013,20130909,08/09/2013,20130908,14/09/2013,20130914,15/09/2012,20120915,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,11,36,11,11,3,9,3,2014,2014,2014,Year 14,2,2,2,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK11,Y13WK11: 09-Sep-2012 - 15-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK11,Year 14 Week 11,Y14,Year 14,13-Sep,13-Sep,9,2013,2,5
20130910,10/09/2013,20130910,08/09/2013,20130908,14/09/2013,20130914,15/09/2012,20120915,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,11,37,11,11,3,9,3,2014,2014,2014,Year 14,2,2,2,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK11,Y13WK11: 09-Sep-2012 - 15-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK11,Year 14 Week 11,Y14,Year 14,13-Sep,13-Sep,9,2013,2,5
20130911,11/09/2013,20130911,08/09/2013,20130908,14/09/2013,20130914,15/09/2012,20120915,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,11,37,11,11,3,9,3,2014,2014,2014,Year 14,2,2,2,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK11,Y13WK11: 09-Sep-2012 - 15-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK11,Year 14 Week 11,Y14,Year 14,13-Sep,13-Sep,9,2013,2,5
20130912,12/09/2013,20130912,08/09/2013,20130908,14/09/2013,20130914,15/09/2012,20120915,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,11,37,11,11,3,9,3,2014,2014,2014,Year 14,2,2,2,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK11,Y13WK11: 09-Sep-2012 - 15-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK11,Year 14 Week 11,Y14,Year 14,13-Sep,13-Sep,9,2013,2,5
20130913,13/09/2013,20130913,08/09/2013,20130908,14/09/2013,20130914,15/09/2012,20120915,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,11,37,11,11,3,9,3,2014,2014,2014,Year 14,2,2,2,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK11,Y13WK11: 09-Sep-2012 - 15-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK11,Year 14 Week 11,Y14,Year 14,13-Sep,13-Sep,9,2013,2,5
20130914,14/09/2013,20130914,08/09/2013,20130908,14/09/2013,20130914,15/09/2012,20120915,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,11,37,11,11,3,9,3,2014,2014,2014,Year 14,2,2,2,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK11,Y13WK11: 09-Sep-2012 - 15-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK11,Year 14 Week 11,Y14,Year 14,13-Sep,13-Sep,9,2013,2,5
20130915,15/09/2013,20130915,15/09/2013,20130915,21/09/2013,20130921,22/09/2012,20120922,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,12,37,12,12,3,9,3,2014,2014,2014,Year 14,3,3,3,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK12,Y13WK12: 16-Sep-2012 - 22-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK12,Year 14 Week 12,Y14,Year 14,13-Sep,13-Sep,9,2013,3,5
20130916,16/09/2013,20130916,15/09/2013,20130915,21/09/2013,20130921,22/09/2012,20120922,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,12,37,12,12,3,9,3,2014,2014,2014,Year 14,3,3,3,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK12,Y13WK12: 16-Sep-2012 - 22-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK12,Year 14 Week 12,Y14,Year 14,13-Sep,13-Sep,9,2013,3,5
20130917,17/09/2013,20130917,15/09/2013,20130915,21/09/2013,20130921,22/09/2012,20120922,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,12,38,12,12,3,9,3,2014,2014,2014,Year 14,3,3,3,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK12,Y13WK12: 16-Sep-2012 - 22-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK12,Year 14 Week 12,Y14,Year 14,13-Sep,13-Sep,9,2013,3,5
20130918,18/09/2013,20130918,15/09/2013,20130915,21/09/2013,20130921,22/09/2012,20120922,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,12,38,12,12,3,9,3,2014,2014,2014,Year 14,3,3,3,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK12,Y13WK12: 16-Sep-2012 - 22-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK12,Year 14 Week 12,Y14,Year 14,13-Sep,13-Sep,9,2013,3,5
20130919,19/09/2013,20130919,15/09/2013,20130915,21/09/2013,20130921,22/09/2012,20120922,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,12,38,12,12,3,9,3,2014,2014,2014,Year 14,3,3,3,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK12,Y13WK12: 16-Sep-2012 - 22-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK12,Year 14 Week 12,Y14,Year 14,13-Sep,13-Sep,9,2013,3,5
20130920,20/09/2013,20130920,15/09/2013,20130915,21/09/2013,20130921,22/09/2012,20120922,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,12,38,12,12,3,9,3,2014,2014,2014,Year 14,3,3,3,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK12,Y13WK12: 16-Sep-2012 - 22-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK12,Year 14 Week 12,Y14,Year 14,13-Sep,13-Sep,9,2013,3,5
20130921,21/09/2013,20130921,15/09/2013,20130915,21/09/2013,20130921,22/09/2012,20120922,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,12,38,12,12,3,9,3,2014,2014,2014,Year 14,3,3,3,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK12,Y13WK12: 16-Sep-2012 - 22-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK12,Year 14 Week 12,Y14,Year 14,13-Sep,13-Sep,9,2013,3,5
20130922,22/09/2013,20130922,22/09/2013,20130922,28/09/2013,20130928,29/09/2012,20120929,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,13,38,13,13,3,9,3,2014,2014,2014,Year 14,4,4,4,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK13,Y13WK13: 23-Sep-2012 - 29-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK13,Year 14 Week 13,Y14,Year 14,13-Sep,13-Sep,9,2013,4,5
20130923,23/09/2013,20130923,22/09/2013,20130922,28/09/2013,20130928,29/09/2012,20120929,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,13,38,13,13,3,9,3,2014,2014,2014,Year 14,4,4,4,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK13,Y13WK13: 23-Sep-2012 - 29-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK13,Year 14 Week 13,Y14,Year 14,13-Sep,13-Sep,9,2013,4,5
20130924,24/09/2013,20130924,22/09/2013,20130922,28/09/2013,20130928,29/09/2012,20120929,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,13,39,13,13,3,9,3,2014,2014,2014,Year 14,4,4,4,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK13,Y13WK13: 23-Sep-2012 - 29-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK13,Year 14 Week 13,Y14,Year 14,13-Sep,13-Sep,9,2013,4,5
20130925,25/09/2013,20130925,22/09/2013,20130922,28/09/2013,20130928,29/09/2012,20120929,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,13,39,13,13,3,9,3,2014,2014,2014,Year 14,4,4,4,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK13,Y13WK13: 23-Sep-2012 - 29-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK13,Year 14 Week 13,Y14,Year 14,13-Sep,13-Sep,9,2013,4,5
20130926,26/09/2013,20130926,22/09/2013,20130922,28/09/2013,20130928,29/09/2012,20120929,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,13,39,13,13,3,9,3,2014,2014,2014,Year 14,4,4,4,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK13,Y13WK13: 23-Sep-2012 - 29-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK13,Year 14 Week 13,Y14,Year 14,13-Sep,13-Sep,9,2013,4,5
20130927,27/09/2013,20130927,22/09/2013,20130922,28/09/2013,20130928,29/09/2012,20120929,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,13,39,13,13,3,9,3,2014,2014,2014,Year 14,4,4,4,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK13,Y13WK13: 23-Sep-2012 - 29-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK13,Year 14 Week 13,Y14,Year 14,13-Sep,13-Sep,9,2013,4,5
20130928,28/09/2013,20130928,22/09/2013,20130922,28/09/2013,20130928,29/09/2012,20120929,03/08/2013,20130803,06/07/2013,20130706,06/07/2013,20130706,04/08/2012,20120804,07/07/2012,20120707,07/07/2012,20120707,01/09/2013,20130901,01/09/2013,20130901,30/09/2013,20130930,28/09/2013,20130928,28/09/2013,20130928,29/09/2012,20120929,13,39,13,13,3,9,3,2014,2014,2014,Year 14,4,4,4,4,4,4,1,Summer 13 1st QUARTER,N,No,N,No,N,No,S13,Summer13,FINS13Q1,Fin Summer 13 1st Quarter,FINS13,Fin Summer13,FINY14,Fin Year 14,Y13WK13,Y13WK13: 23-Sep-2012 - 29-Sep-2012,S13Q1,Summer 13 1st QUARTER,Y14WK13,Year 14 Week 13,Y14,Year 14,13-Sep,13-Sep,9,2013,4,5
